index	original	translation	scores	mean	z_scores	z_mean
4983	The body becomes tense, the man feels the accelerated pounding of his heart, blood pressure rises, the mouth becomes dry, sweat appears on his brow.	உடல் பதற்றம் அடைகிறது, மனிதன் தனது இதயம் துடிப்பதை உணர்கிறான், ரத்த அழுத்தம் அதிகரிக்கிறது, வாய் உலர்கிறது, தனது கன்னத்தில் வியர்வை தோன்றுகிறது.	[70,90,78]	79.33333333333333	[-0.8846400654007692, 0.34485708797922815, -0.5112570981914211]	-0.3503466918709874
4984	The only thing is that it is a little expensive but you must give the vaccine.	ஒரே விஷயம் என்னவென்றால், இது சற்று விலை உயர்ந்தது, ஆனால் நீங்கள் தடுப்பூசியைக் கொடுக்க வேண்டும்.	[99,95,98]	97.33333333333333	[0.8109047471486213, 0.6184291206010091, 0.761363383411604]	0.7302324170537448
4985	Vitamin deficiency can lead to delirium tremens, convulsions, neuritis, disorders of the eyes and impaired memory.	வைட்டமின் பற்றாக்குறை காரணமாக கண் எரிச்சல், கண் எரிச்சல், மூளைக்காய்ச்சல், நினைவாற்றல் குறைபாடு போன்றவை ஏற்படலாம்.	[70,98,81]	83.0	[-0.8846400654007692, 0.7825723401740775, -0.32036402595096736]	-0.14081058372588637
4986	With the arrival of incurable diseases like cancer and Aids, our concern to prevent them is more sincere.	புற்றுநோய், ஏய்ட்ஸ் போன்ற குணப்படுத்த முடியாத நோய்கள் வருவதால், அவற்றைத் தடுப்பதில் நாம் மிகுந்த அக்கறை கொண்டுள்ளோம்.	[91,90,90]	90.33333333333333	[0.34316824713499633, 0.34485708797922815, 0.252315190770394]	0.3134468419615395
4987	This vaccine enables your body to create antibodies against the tetanus toxin, which then protects you from the illness if you were to become infected with the bacteria.	இந்த தடுப்பூசி உங்கள் உடலை டெட்டனஸ் நச்சுக்கு எதிராக ஆன்டிபாடிகளை உருவாக்க உதவுகிறது, இது நீங்கள் பாக்டீரியாவால் பாதிக்கப்பட்டால் நோயிலிருந்து உங்களைப் பாதுகாக்கிறது.	[97,95,93]	95.0	[0.6939706221452151, 0.6184291206010091, 0.44320826301084776]	0.5852026685856907
4988	Any age group can be affected to meningitis, but the most common are children under five years of age and young adults, 15 to 25 years old.	மூளை அழற்சியால் எந்த வயதினரும் பாதிக்கப்படலாம், ஆனால் ஐந்து வயதுக்குட்பட்ட குழந்தைகள் மற்றும் 15 முதல் 25 வயதுக்குட்பட்ட இளைஞர்கள்தான் அதிகம் பாதிக்கப்படுகின்றனர்.	[95,98,95]	96.0	[0.5770364971418088, 0.7825723401740775, 0.5704703111711503]	0.6433597161623456
4989	Such stress also depletes the body of pantothenic acid.	இத்தகைய மன அழுத்தம் பான்டோதெனிக் அமிலத்தின் உடலையும் குறைக்கிறது.	[87,90,87]	88.0	[0.10929999712818385, 0.34485708797922815, 0.06142211852994021]	0.17185973454578407
4990	"In his book ""Your Healthy Heart"" he recommends meditation to heart patients."	உங்கள் ஆரோக்கியமான இதயம் (Your Healthy Heart) என்ற தனது புத்தகத்தில் அவர் இதய நோயாளிகளுக்கு தியானத்தை பரிந்துரைக்கிறார்.	[95,98,99]	97.33333333333333	[0.5770364971418088, 0.7825723401740775, 0.8249944074917553]	0.7282010816025473
4991	This condition is known as polyneuritis.	இந்த நிலை பாலிநியூரைடிஸ் என்று அழைக்கப்படுகிறது.	[100,98,100]	99.33333333333333	[0.8693718096503245, 0.7825723401740775, 0.8886254315719065]	0.8468565271321028
4992	Do not smoke or chew tobacco, it will decrease your stamina to do exercise and walk.	புகை பிடிக்கவோ அல்லது புகையிலையை மெல்லுவதோ கூடாது, இது உடற்பயிற்சி மற்றும் நடைப்பயிற்சி செய்வதற்கான உங்கள் சக்தியை குறைக்கும்.	[90,98,96]	94.66666666666667	[0.2847011846332932, 0.7825723401740775, 0.6341013352513015]	0.5671249533528907
4993	Tuberculin-negative people may benefit from BCG inoculation.	காசநோய் எதிர்மறையான நபர்கள் பி. சி. ஜி தடுப்பூசியின் மூலம் பயனடையலாம்.	[94,70,85]	83.0	[0.5185694346401057, -0.7494310425078954, -0.06583992963036231]	-0.09890051249938399
4994	Although it can be more of a challenge to get the recommended amounts of calcium in a vegetables-only diet, good sources of calcium include dark green leafy vegetables, broccoli, chickpeas, and calcium-fortified products, including orange juice, soy and rice drinks, and cereals.	காய்கறிகள்-மட்டும் உணவில் பரிந்துரைக்கப்பட்ட அளவு கால்சியத்தைப் பெறுவது ஒரு சவாலாக இருந்தாலும், கால்சியத்தின் நல்ல ஆதாரங்களில் அடர் பச்சை இலைக் காய்கறிகள், புரோக்கோலி, சிக்கன் மற்றும் ஆரஞ்சு சாறு, சோயா மற்றும் அரிசி பானங்கள் மற்றும் தானியங்கள் உள்ளிட்ட கால்சியம் செறிவூட்டப்பட்ட பொருட்கள் ஆகியவை அடங்கும்.	[89,60,72]	73.66666666666667	[0.22623412213159008, -1.2965751077514571, -0.8930432426723287]	-0.6544614094307319
