index	original	translation	scores	mean	z_scores	z_mean
2683	Several other such cases were reported.	આવા બીજા પણ અનેક કિસ્સાઓ સામે આવ્યા છે.	[70, 100, 100]	90.0	[-0.6564203729861059, 0.8564305171192773, 0.6070119356946091]	0.2690073599425935
2684	He was trying to make pasta, but it got cut into so many pieces that it eventually looked like a khichdi-pasta.	તે પાસ્તા બનાવવાનો પ્રયાસ કરી રહ્યો હતો, પરંતુ તે આટલા ટુકડાઓમાં કાપવામાં આવ્યો કે તે આખરે ખિચડી-પાસ્તા જેવો દેખાતો હતો.	[70, 40, 100]	70.0	[-0.6564203729861059, -2.2477836549635395, 0.6070119356946091]	-0.7657306974183454
2685	(With inputs from PTI)	(પીટીઆઈના ઈનપુટ સાથે)	[90, 75, 100]	88.33333333333333	[0.5819083638496467, -0.43699205458189644, 0.6070119356946091]	0.2506427483207865
2686	The company clocked a Rs 712-crore revenue in the 2016-17 financial year compared to Rs 720 crore in the previous year.	કંપનીએ 2016-17માં 712 કરોડ રૂપિયાની આવક મેળવી હતી, જે અગાઉના વર્ષમાં 720 કરોડ રૂપિયા હતી.	[80, 100, 100]	93.33333333333333	[-0.037256004568229584, 0.8564305171192773, 0.6070119356946091]	0.47539548274855226
2687	The Chairperson of National Commission for Women(NCW) Lalitha Kumaramangalam on Wednesday said it is looking into Khan's response which is 'not apologetic'.	રાષ્ટ્રીય મહિલા પંચ (NCW) ના અધ્યક્ષ લલિતા કુમારમંગલમે બુધવારે કહ્યું હતું કે, તે ખાનના પ્રતિભાવ પર વિચાર કરી રહી છે, જે ‘માફી માંગનાર’ નથી.	[70, 70, 100]	80.0	[-0.6564203729861059, -0.6956765689221313, 0.6070119356946091]	-0.24836166873787602
2688	If the figures provided by the Surat Diamond Association (SDA) is anything to go by, then whooping 12,000 applications have been received in last two days.	જો સુરત ડાયમંડ એસોસિએશન (SDA) દ્વારા પૂરા પાડવામાં આવેલા આંકડા જોઈએ તો છેલ્લા બે દિવસમાં 12,000 અરજીઓ પ્રાપ્ત થઈ છે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2689	The documents were taken by the CBI during raids at the office of chief minister Arvind Kejriwal's principal secretary Rajendra Kumar on December 15 last year.	ગયા વર્ષે 15 ડિસેમ્બરના રોજ મુખ્યમંત્રી અરવિંદ કેજરીવાલના મુખ્ય સચિવ રાજેન્દ્ર કુમારના કાર્યાલય પર દરોડા દરમિયાન સીબીઆઈએ આ દસ્તાવેજો લીધા હતા.	[100, 90, 100]	96.66666666666667	[1.2010727322675232, 0.3390614884388078, 0.6070119356946091]	0.7157153854669801
2690	Inspector H B Vaghela of Naroda police station said Patel was rushed to a private hospital where his condition is said to be critical.	નરોડા પોલીસ સ્ટેશનના ઇન્સ્પેક્ટર એચ. બી. વાઘેલાએ જણાવ્યું હતું કે, પટેલને તાત્કાલિક ખાનગી હોસ્પિટલમાં દાખલ કરવામાં આવ્યા હતા, જ્યાં તેમની હાલત ગંભીર હોવાનું કહેવાય છે.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2691	Road transport minister Nitin Gadkari on Wednesday cleared the proposal for capping the speed limit for all types of vehicles on four categories of roads.	માર્ગ પરિવહન મંત્રી નીતિન ગડકરીએ બુધવારે તમામ પ્રકારના વાહનો માટે ચાર કેટેગરીના માર્ગો પર સ્પીડ લિમિટ નક્કી કરવાના પ્રસ્તાવને મંજૂરી આપી હતી.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2692	He was then asked to pay the remaining amount.	ત્યારબાદ બાકીની રકમ ચૂકવવા જણાવ્યું હતું.	[70, 80, 100]	83.33333333333333	[-0.6564203729861059, -0.1783075402416617, 0.6070119356946091]	-0.07590532584438618
2693	The police also found the involvement of one Kalpesh in the crime and launched a manhunt for him.	પોલીસને આ ગુનામાં કલ્પેશ નામના વ્યક્તિની સંડોવણી પણ મળી આવી હતી અને તેની શોધખોળ શરૂ કરી હતી.	[100, 90, 100]	96.66666666666667	[1.2010727322675232, 0.3390614884388078, 0.6070119356946091]	0.7157153854669801
2694	Zaverba died while Sardar argued in court Vadodara: It was at the age of 16 that Sardar Patel had married Zaverba in 1891 after which the couple had a daughter Maniben, born in 1904 and son Dahyabhai, born in 1905. Sardar had started his practice as a lawyer.	સરદાર પટેલે 16 વર્ષની ઉંમરે 1891માં ઝવેરબા સાથે લગ્ન કર્યા હતા, ત્યારબાદ તેમને એક પુત્રી મણિબેન અને દીકરો દહિયાભાઈ થયો હતો, જેનો જન્મ 1905માં થયો હતો.	[50, 25, 30]	35.0	[-1.8947491098218585, -3.023837197984244, -2.760122818257489]	-2.5595697086878637
2695	” Three districts are now notified as red zone, 17 districts in orange zone and 13 districts are categorised in green zone.	હવે ત્રણ જિલ્લાઓને રેડ ઝોન, 1 જિલ્લાઓને ઓરેન્જ ઝોન અને 13 જિલ્લાઓને ગ્રીન ઝોન તરીકે જાહેર કરવામાં આવ્યા છે.	[50, 65, 50]	55.0	[-1.8947491098218585, -0.9543610832623659, -1.7980843171283178]	-1.5490648367375142
2696	“Banks in urban centres such as Ahmedabad, Vadodara, Surat and Rajkot are getting merely 20% of the actual cash requirement.	અમદાવાદ, વડોદરા, સુરત અને રાજકોટ જેવા શહેરી કેન્દ્રોની બેંકોને વાસ્તવિક રોકડ જરૂરિયાતનો માત્ર 20 ટકા હિસ્સો મળી રહ્યો છે.	[95, 100, 100]	98.33333333333333	[0.891490548058585, 0.8564305171192773, 0.6070119356946091]	0.7849776669574905
2697	But he rejected the offer.	પરંતુ તેમણે આ ઓફર નકારી કાઢી હતી.	[100, 100, 100]	100.0	[1.2010727322675232, 0.8564305171192773, 0.6070119356946091]	0.8881717283604699
2698	Police quizzed the family members since only they knew the PIN of the card in the elderly man’s possession.	પોલીસે પરિવારના સભ્યોની પૂછપરછ કરી હતી કારણ કે માત્ર તેમને જ વૃદ્ધ વ્યક્તિના હાથમાં રહેલા કાર્ડનો પિન નંબર ખબર હતો.	[50, 75, 100]	75.0	[-1.8947491098218585, -0.43699205458189644, 0.6070119356946091]	-0.5749097429030486
2699	I have been giving live performances since childhood and I continue to do so professionally.	હું બાળપણથી જ લાઈવ પર્ફોર્મન્સ આપું છું અને હજુ પણ પ્રોફેશનલ રીતે આપું છું.	[90, 75, 100]	88.33333333333333	[0.5819083638496467, -0.43699205458189644, 0.6070119356946091]	0.2506427483207865
2700	Police also seized two motorcycles, a knife and a mobile phone from them.	પોલીસે તેમની પાસેથી બે મોટર સાયકલ, છરી અને મોબાઈલ ફોન પણ જપ્ત કર્યા છે.	[90, 100, 100]	96.66666666666667	[0.5819083638496467, 0.8564305171192773, 0.6070119356946091]	0.6817836055545111
2701	The proposal was discussed in the meeting between Airport Authority of India (AAI) chairman and Gujarat chief secretary on February 23. Apart of development of the exisiting airport, the meeting also discussed developing an alternate airport for which the state government agreed to identify few sites and forward the coordinates to AAI for examination.	એરપોર્ટ ઓથોરિટી ઓફ ઇન્ડિયા (AAI) ના ચેરમેન અને ગુજરાતના મુખ્ય સચિવ વચ્ચે 23 ફેબ્રુઆરીના રોજ યોજાયેલી બેઠકમાં આ દરખાસ્ત પર ચર્ચા કરવામાં આવી હતી.	[45, 40, 30]	38.333333333333336	[-2.204331294030797, -2.2477836549635395, -2.760122818257489]	-2.404079255750608
